SYMBOL,COMPANY NAME,SUBJECT,DETAILS,BROADCAST DATE/TIME,RECEIPT,DISSEMINATION,DIFFERENCE,ATTACHMENT,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Next_Date,Sentiment
ADANIENT,Adani Enterprises Limited,Outcome of Board Meeting,Adani Enterprises Limited  has informed the Exchange about Outcome of Board Meeting held on 25-Nov-2022 for raising of funds by way of a further public offer of equity shares.,25-Nov-2022 14:55:27,2022-11-25 14:55:27,25-Nov-2022 14:55:33,00:00:06,https://nsearchives.nseindia.com/corporate/ADANIENT_25112022145527_AELSEDisclosurePostBMIntimation25112022.pdf,25-11-2022,3929.0,3949.89990234375,3845.300048828125,3901.10009765625,3899.152099609375,2506346,0.0,0.0,02-12-2022,0
ADANIENT,Adani Enterprises Limited,News Verification,ADANIENT : The Exchange has sought clarification from Adani Enterprises Limited with respect to recent news item captioned Adani looks to raise $5 billion from wealth funds.  The response from the Company is awaited.,24-Nov-2022 16:50:12,2022-11-24 16:50:12,24-Nov-2022 16:50:17,00:00:05,-,24-11-2022,3910.0,3935.0,3821.0,3921.10009765625,3919.14208984375,2797181,0.0,0.0,01-12-2022,0
ADANIENT,Adani Enterprises Limited,News Verification,ADANIENT : The Exchange has sought clarification from Adani Enterprises Limited with respect to recent news item captioned Sebi approves Adanis open offer for 26% additional stake in NDTV.  The response from the Company is attached.,17-Nov-2022 16:17:40,2022-11-17 16:17:40,17-Nov-2022 16:17:44,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_17112022161739_NSE1711.pdf,17-11-2022,3970.0,4033.0,3900.0,4018.14990234375,4016.143310546875,2266112,0.0,0.0,24-11-2022,0
ADANIENT,Adani Enterprises Limited,News Verification,ADANIENT : The Exchange has sought clarification from Adani Enterprises Limited with respect to recent news item captioned Sebi approves Adanis open offer for 26% additional stake in NDTV.  The response from the Company is awaited.,16-Nov-2022 18:05:59,2022-11-16 18:05:59,16-Nov-2022 18:06:04,00:00:05,-,16-11-2022,4057.300048828125,4096.0,3863.550048828125,3956.60009765625,3954.624267578125,3059841,0.0,0.0,23-11-2022,0
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for interaction with Analysts / Investors.,15-Nov-2022 16:08:33,2022-11-15 16:08:33,15-Nov-2022 16:08:36,00:00:03,https://nsearchives.nseindia.com/corporate/ADANIENT_15112022160833_AELInvestorMeet.pdf,15-11-2022,4025.050048828125,4065.0,4022.0,4057.800048828125,4055.773681640625,1065546,0.0,0.0,22-11-2022,0
ADANIENT,Adani Enterprises Limited,Schedule of Analysts/Institutional Investor Meet/Con. Call,Adani Enterprises Limited has informed the Exchange about Schedule of Analysts/Institutional Investor Meet/Con. Call ,10-Nov-2022 19:56:09,2022-11-10 19:56:09,10-Nov-2022 19:56:12,00:00:03,https://nsearchives.nseindia.com/corporate/ADANIENT_10112022195609_AELNovember2022.pdf,10-11-2022,3995.0,4030.0,3962.14990234375,3992.25,3990.25634765625,2313795,0.0,0.0,17-11-2022,0
ADANIENT,Adani Enterprises Limited,Transcript of Analysts/Institutional Investor Meet/Con. Call,Adani Enterprises Limited has informed the Exchange about Transcript of Analysts/Institutional Investor Meet/Con. Call ,10-Nov-2022 19:55:27,2022-11-10 19:55:27,10-Nov-2022 19:55:30,00:00:03,https://nsearchives.nseindia.com/corporate/ADANIENT_10112022195527_AELTRANSCRIPT.pdf,10-11-2022,3995.0,4030.0,3962.14990234375,3992.25,3990.25634765625,2313795,0.0,0.0,17-11-2022,0
ADANIENT,Adani Enterprises Limited,General updates,"Adani Enterprises Limited has informed the Exchange about Intimation for execution of Memorandum of Understanding (￢ﾀﾜMOU￢ﾀﾝ) by AdaniConnex Private Limited, Joint Venture of the Company",10-Nov-2022 16:55:51,2022-11-10 16:55:51,10-Nov-2022 16:55:54,00:00:03,https://nsearchives.nseindia.com/corporate/ADANIENT_10112022165551_SPPLIntimation....pdf,10-11-2022,3995.0,4030.0,3962.14990234375,3992.25,3990.25634765625,2313795,0.0,0.0,17-11-2022,0
ADANIENT,Adani Enterprises Limited,Recording of Analysts/Institutional Investor Meet/Con. Call,Adani Enterprises Limited has informed the Exchange about Recording of Analysts/Institutional Investor Meet/Con. Call,04-Nov-2022 19:38:48,2022-11-04 19:38:48,04-Nov-2022 19:38:52,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_04112022193848_AELRECORDING.pdf,04-11-2022,3642.0,3849.800048828125,3566.75,3833.25,3831.335693359375,6112097,0.0,0.0,14-11-2022,0
ADANIENT,Adani Enterprises Limited,Press Release,"Adani Enterprises Limited has informed the Exchange about press release dated 04-Nov-2022 titled ￢ﾀﾙChennai 1￢ﾀﾙ, Hyperscale Data center campus powered with Renewable Energy, will enable sustainable digital growth in the region",04-Nov-2022 14:33:12,2022-11-04 14:33:12,04-Nov-2022 14:33:16,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_04112022143312_ACXMediaRelease.pdf,04-11-2022,3642.0,3849.800048828125,3566.75,3833.25,3831.335693359375,6112097,0.0,0.0,14-11-2022,0
ADANIENT,Adani Enterprises Limited,Appointment,Adani Enterprises Limited  has informed the Exchange about appointment of Omkar Goswami  as Independent Director of the company w.e.f. 03-Nov-2022,03-Nov-2022 18:30:19,2022-11-03 18:30:19,03-Nov-2022 18:30:22,00:00:03,https://nsearchives.nseindia.com/corporate/ADANIENT_03112022183018_Outcome.pdf,03-11-2022,3550.0,3614.699951171875,3542.449951171875,3590.39990234375,3588.60693359375,1275216,0.0,0.0,11-11-2022,1
ADANIENT,Adani Enterprises Limited,Outcome of Board Meeting,Adani Enterprises Limited  has informed the Exchange about Board Meeting held on 03-Nov-2022 to consider financial statements for the period ended September 2022,03-Nov-2022 18:19:07,2022-11-03 18:19:07,03-Nov-2022 18:19:11,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_03112022181906_Outcome.pdf,03-11-2022,3550.0,3614.699951171875,3542.449951171875,3590.39990234375,3588.60693359375,1275216,0.0,0.0,11-11-2022,1
ADANIENT,Adani Enterprises Limited,General updates,"Adani Enterprises Limited has informed the Exchange about Intimation under Regulation 39(3) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.",02-Nov-2022 18:50:21,2022-11-02 18:50:21,02-Nov-2022 18:50:25,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_02112022185021_STP.pdf,02-11-2022,3580.0,3625.14990234375,3526.0,3580.699951171875,3578.911865234375,2534755,0.0,0.0,10-11-2022,1
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Definitive Agreement for acquisition of 69.41% stake in Air Works India (Engineering) Private Limited (AWIEPL),19-Oct-2022 15:40:12,2022-10-19 15:40:12,19-Oct-2022 15:40:16,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_19102022154012_AIRWORKSREG30.pdf,19-10-2022,3300.0,3310.0,3259.64990234375,3277.25,3275.613525390625,1396513,0.0,0.0,27-10-2022,0
ADANIENT,Adani Enterprises Limited,General updates,"Adani Enterprises Limited has informed the Exchange about Update on Open Offer by Vishvapradhan Commercial Private Limited (￢ﾀﾜVCPL￢ﾀﾝ), an indirect subsidiary of Adani Enterprises Limited (￢ﾀﾜCompany￢ﾀﾝ), to the public shareholders of New Delhi Television Limited (￢ﾀﾜNDTV￢ﾀﾝ) (￢ﾀﾜOpen Offer￢ﾀﾝ).",19-Oct-2022 15:38:48,2022-10-19 15:38:48,19-Oct-2022 15:38:51,00:00:03,https://nsearchives.nseindia.com/corporate/ADANIENT_19102022153848_NDTV.pdf,19-10-2022,3300.0,3310.0,3259.64990234375,3277.25,3275.613525390625,1396513,0.0,0.0,27-10-2022,0
ADANIENT,Adani Enterprises Limited,Press Release,Adani Enterprises Limited has informed the Exchange about press release dated 18-Oct-2022 titled Adani Defence & Aerospace to acquire Air Works for an enterprise value of INR 400 Crore,18-Oct-2022 18:04:33,2022-10-18 18:04:33,18-Oct-2022 18:04:35,00:00:02,https://nsearchives.nseindia.com/corporate/ADANIENT_18102022180433_AirWorksMediaRelease.pdf,18-10-2022,3249.0,3298.0,3226.10009765625,3284.300048828125,3282.659912109375,1635079,0.0,0.0,25-10-2022,0
ADANIENT,Adani Enterprises Limited,News Verification,ADANIENT : The Exchange has sought clarification from Adani Enterprises Limited with respect to recent news item captioned Gautam Adani closing in on Jaypees cement business.  The response from the Company is awaited.,14-Oct-2022 17:16:03,2022-10-14 17:16:03,14-Oct-2022 17:16:09,00:00:06,https://nsearchives.nseindia.com/corporate/ADANIENT_14102022171603_NSE_Clarification.pdf,14-10-2022,3272.0,3305.0,3194.85009765625,3209.5,3207.897216796875,1344415,0.0,0.0,21-10-2022,0
ADANIENT,Adani Enterprises Limited,News Verification,ADANIENT : The Exchange has sought clarification from Adani Enterprises Limited with respect to recent news item captioned Gautam Adani closing in on Jaypees cement business.  The response from the Company is awaited.,11-Oct-2022 16:53:12,2022-10-11 16:53:12,11-Oct-2022 16:53:15,00:00:03,-,11-10-2022,3257.550048828125,3338.0,3249.0,3273.949951171875,3272.31494140625,2544394,0.0,0.0,18-10-2022,0
ADANIENT,Adani Enterprises Limited,General updates,"Adani Enterprises Limited has informed the Exchange about Certificate under Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended 30th September, 2022",07-Oct-2022 15:44:45,2022-10-07 15:44:45,07-Oct-2022 15:44:49,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_07102022154445_AEL74.pdf,07-10-2022,3280.0,3310.949951171875,3228.14990234375,3277.60009765625,3275.96337890625,1930275,0.0,0.0,14-10-2022,0
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for Incorporation of Wholly Owned Subsidiaries,04-Oct-2022 18:50:30,2022-10-04 18:50:30,04-Oct-2022 18:50:34,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_04102022185030_INCORP2COMP.pdf,04-10-2022,3230.0,3291.199951171875,3125.0,3237.699951171875,3236.083251953125,5642467,0.0,0.0,12-10-2022,0
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for interaction with Analysts / Investors.,04-Oct-2022 18:49:24,2022-10-04 18:49:24,04-Oct-2022 18:49:29,00:00:05,https://nsearchives.nseindia.com/corporate/ADANIENT_04102022184924_AELANALYST04102022.pdf,04-10-2022,3230.0,3291.199951171875,3125.0,3237.699951171875,3236.083251953125,5642467,0.0,0.0,12-10-2022,0
ADANIENT,Adani Enterprises Limited,Closure of trading window,Adani Enterprises Limited has informed the Exchange about Closure of trading window,30-Sep-2022 17:48:57,2022-09-30 17:48:57,30-Sep-2022 17:49:03,00:00:06,https://nsearchives.nseindia.com/corporate/ADANIENT_30092022174857_AELTWC.pdf,30-09-2022,3447.949951171875,3523.800048828125,3371.10009765625,3455.75,3454.0244140625,4307707,0.0,0.0,10-10-2022,-1
ADANIENT,Adani Enterprises Limited,General updates,"Adani Enterprises Limited has informed the Exchange about Updates regarding Financial Closure achieved for the Access-Controlled Six Lane (Expandable to Eight Lane) Greenfield Ganga Expressway Project (Group-II, III & IV) in the State of Uttar Pradesh respectively on DBFOT (Toll) basis under PPP mode",29-Sep-2022 12:26:27,2022-09-29 12:26:27,29-Sep-2022 12:26:35,00:00:08,https://nsearchives.nseindia.com/corporate/ADANIENT_29092022122627_AELGANGAEXPRESSWAY.pdf,29-09-2022,3583.5,3664.75,3443.60009765625,3470.699951171875,3468.966796875,15060223,0.0,0.0,07-10-2022,-1
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for interaction with Analysts / Investors.,28-Sep-2022 18:02:54,2022-09-28 18:02:54,28-Sep-2022 18:02:58,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_28092022180254_AEL10OCT.pdf,28-09-2022,3528.0,3596.949951171875,3503.0,3548.75,3546.977783203125,2259832,0.0,0.0,06-10-2022,-1
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Allotment of Non-Convertible Debentures on private placement basis.,27-Sep-2022 18:50:36,2022-09-27 18:50:36,27-Sep-2022 18:50:41,00:00:05,https://nsearchives.nseindia.com/corporate/ADANIENT_27092022185036_AELMLD27092022.pdf,27-09-2022,3596.0,3629.550048828125,3485.85009765625,3559.10009765625,3557.32275390625,3546332,0.0,0.0,04-10-2022,-1
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for Incorporation of Subsidiaries.,23-Sep-2022 11:39:12,2022-09-23 11:39:12,23-Sep-2022 11:39:22,00:00:10,https://nsearchives.nseindia.com/corporate/ADANIENT_23092022113912_AELARTL.pdf,23-09-2022,3732.0,3737.89990234375,3655.0,3674.300048828125,3672.46533203125,3001474,0.0,0.0,30-09-2022,-1
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for interaction with Analyst / Investor,21-Sep-2022 15:29:00,2022-09-21 15:29:00,21-Sep-2022 15:29:13,00:00:13,https://nsearchives.nseindia.com/corporate/ADANIENT_21092022152900_AELANALYSTMEETING2109.pdf,21-09-2022,3837.64990234375,3862.800048828125,3571.25,3640.10009765625,3638.282470703125,6089846,0.0,0.0,28-09-2022,0
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Allotment of Non-Convertible Debentures on private placement basis.,19-Sep-2022 18:58:15,2022-09-19 18:58:15,19-Sep-2022 18:58:19,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_19092022185815_MLDAllotmentIntimation.pdf,19-09-2022,3718.949951171875,3801.949951171875,3680.75,3778.64990234375,3776.762939453125,3092486,0.0,0.0,26-09-2022,-1
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for interaction with Analysts / Investors.,06-Sep-2022 19:23:57,2022-09-06 19:23:57,06-Sep-2022 19:24:02,00:00:05,https://nsearchives.nseindia.com/corporate/ADANIENT_06092022192357_InvestorMeet.pdf,06-09-2022,3370.0,3447.60009765625,3355.0,3435.800048828125,3434.084228515625,2580772,0.0,0.0,13-09-2022,0
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for interaction with Analysts / Investors.,05-Sep-2022 19:12:03,2022-09-05 19:12:03,05-Sep-2022 19:12:09,00:00:06,https://nsearchives.nseindia.com/corporate/ADANIENT_05092022191203_InvestoerMeet.pdf,05-09-2022,3374.10009765625,3431.800048828125,3313.0,3346.550048828125,3344.87890625,3686950,0.0,0.0,12-09-2022,0
ADANIENT,Adani Enterprises Limited,News Verification,ADANIENT : The Exchange has sought clarification from Adani Enterprises Limited with respect to recent news item captioned Adanis to launch open offer for NDTV on October 17.  The response from the Company is attached.,02-Sep-2022 14:35:30,2022-09-02 14:35:30,02-Sep-2022 14:35:35,00:00:05,https://nsearchives.nseindia.com/corporate/ADANIENT_02092022143530_NSEClarification.pdf,02-09-2022,3261.0,3369.39990234375,3225.0,3355.800048828125,3354.124267578125,4835905,0.0,0.0,09-09-2022,0
ADANIENT,Adani Enterprises Limited,News Verification,ADANIENT : The Exchange has sought clarification from Adani Enterprises Limited with respect to recent news item captioned Adanis to launch open offer for NDTV on October 17.  The response from the Company is awaited.,01-Sep-2022 17:25:30,2022-09-01 17:25:30,01-Sep-2022 17:25:34,00:00:04,-,01-09-2022,3200.0,3245.0,3184.39990234375,3233.25,3231.635498046875,1880363,0.0,0.0,08-09-2022,1
ADANIENT,Adani Enterprises Limited,General updates,"Adani Enterprises Limited has informed the Exchange about Update on exercise of certain warrants held by Vishvapradhan Commercial Private Limited (￢ﾀﾜVCPL￢ﾀﾝ), an indirect subsidiary of Adani Enterprises Limited (￢ﾀﾜCompany￢ﾀﾝ) for acquiring 99.50% of the equity share capital of RRPR Holding Private Limited (￢ﾀﾜRRPR￢ﾀﾝ), a promoter company of New Delhi Television Limited (￢ﾀﾜNDTV￢ﾀﾝ)",01-Sep-2022 17:09:33,2022-09-01 17:09:33,01-Sep-2022 17:09:37,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_01092022170933_NDTV01092022.pdf,01-09-2022,3200.0,3245.0,3184.39990234375,3233.25,3231.635498046875,1880363,0.0,0.0,08-09-2022,1
ADANIENT,Adani Enterprises Limited,General updates,"Adani Enterprises Limited has informed the Exchange about Update on exercise of certain warrants held by Vishvapradhan Commercial Private Limited (￢ﾀﾜVCPL￢ﾀﾝ), an indirect subsidiary of Adani Enterprises Limited (￢ﾀﾜCompany￢ﾀﾝ) for acquiring 99.50% of the equity share capital of RRPR Holding Private Limited (￢ﾀﾜRRPR￢ﾀﾝ), a promoter company of New Delhi Television Limited (￢ﾀﾜNDTV￢ﾀﾝ)",29-Aug-2022 18:36:03,2022-08-29 18:36:03,29-Aug-2022 18:36:08,00:00:05,https://nsearchives.nseindia.com/corporate/ADANIENT_29082022183603_AELNDTVClarification.pdf,29-08-2022,3055.0,3166.449951171875,3037.85009765625,3142.60009765625,3141.03076171875,1924984,0.0,0.0,06-09-2022,1
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for Incorporation of a Wholly Owned Subsidiary,26-Aug-2022 20:53:54,2022-08-26 20:53:54,26-Aug-2022 20:53:57,00:00:03,https://nsearchives.nseindia.com/corporate/ADANIENT_26082022205354_AELRNRL.pdf,26-08-2022,3080.0,3172.949951171875,3078.0,3139.550048828125,3137.982177734375,2897602,0.0,0.0,05-09-2022,1
ADANIENT,Adani Enterprises Limited,General updates,"Adani Enterprises Limited has informed the Exchange about Update on our Public Announcement dated August 23, 2022 in relation to the open offer (￢ﾀﾜOpen Offer￢ﾀﾝ) for fully paid-up equity shares of face value of Rs.4 each of New Delhi Television Limited (￢ﾀﾜNDTV￢ﾀﾝ), under the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011",26-Aug-2022 09:10:39,2022-08-26 09:10:39,26-Aug-2022 09:10:43,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_26082022091039_2NDTVREPLY.pdf,26-08-2022,3080.0,3172.949951171875,3078.0,3139.550048828125,3137.982177734375,2897602,0.0,0.0,05-09-2022,1
ADANIENT,Adani Enterprises Limited,General updates,"Adani Enterprises Limited has informed the Exchange about Update on exercise of certain warrants held by Vishvapradhan Commercial Private Limited (￢ﾀﾜVCPL￢ﾀﾝ), an indirect subsidiary of Adani Enterprises Limited (￢ﾀﾜCompany￢ﾀﾝ) for acquiring 99.50% of the equity share capital of RRPR Holding Private Limited (￢ﾀﾜRRPR￢ﾀﾝ), a promoter company of New Delhi Television Limited (￢ﾀﾜNDTV￢ﾀﾝ)",26-Aug-2022 09:08:42,2022-08-26 09:08:42,26-Aug-2022 09:08:44,00:00:02,https://nsearchives.nseindia.com/corporate/ADANIENT_26082022090842_1RRPRREPLY.pdf,26-08-2022,3080.0,3172.949951171875,3078.0,3139.550048828125,3137.982177734375,2897602,0.0,0.0,05-09-2022,1
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for Incorporation of Wholly Owned Subsidiaries.,24-Aug-2022 18:44:18,2022-08-24 18:44:18,24-Aug-2022 18:44:22,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_24082022184418_SEMININGINC.pdf,24-08-2022,3038.0,3153.0,2986.0,3134.64990234375,3133.08447265625,3475387,0.0,0.0,01-09-2022,0
ADANIENT,Adani Enterprises Limited,General updates,"Adani Enterprises Limited has informed the Exchange about A) Exercising Of Certain Warrants Held By Vishvapradhan Commercial Private Limited (￢ﾀﾜVCPL￢ﾀﾝ), An Indirect Subsidiary Of Adani Enterprises Limited (￢ﾀﾜCompany￢ﾀﾝ) For Acquiring 99.5% Of The Equity Share Capital Of RRPR Holding Private Limited (￢ﾀﾜRRPR￢ﾀﾝ), A Promoter Company Of New Delhi Television Limited (￢ﾀﾜNDTV￢ﾀﾝ); And B) Company￢ﾀﾙS Participation Along With VCPL In An Open Offer To Public Shareholders Of NDTV, Launched By VCPL.",23-Aug-2022 17:42:48,2022-08-23 17:42:48,23-Aug-2022 17:42:52,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_23082022174248_ACQOFRRPL.pdf,23-08-2022,3032.64990234375,3074.0,2927.39990234375,3030.64990234375,3029.136474609375,4169136,0.0,0.0,30-08-2022,1
ADANIENT,Adani Enterprises Limited,Acquisition,"Intimation for execution of Purchase Agreement in relation to acquisition of 100% stake in Vishvapradhan Commercial Private Limited (￢ﾀﾜVCPL￢ﾀﾝ) by AMG Media Networks Limited (￢ﾀﾜAMNL￢ﾀﾝ), a wholly owned subsidiary of Adani Enterprises Limited (￢ﾀﾜCompany￢ﾀﾝ)",23-Aug-2022 17:14:48,2022-08-23 17:14:48,23-Aug-2022 17:14:53,00:00:05,https://nsearchives.nseindia.com/corporate/ADANIENT_23082022171448_VCPLACQ.pdf,23-08-2022,3032.64990234375,3074.0,2927.39990234375,3030.64990234375,3029.136474609375,4169136,0.0,0.0,30-08-2022,1
ADANIENT,Adani Enterprises Limited,Transcript of Analysts/Institutional Investor Meet/Con. Call,Transcript of Earnings Call pertaining to the Unaudited Financial Resultsof the Company for Q1 FY 23.,16-Aug-2022 18:50:03,2022-08-16 18:50:03,16-Aug-2022 18:50:08,00:00:05,https://nsearchives.nseindia.com/corporate/ADANIENT_16082022185003_AELTRANSCRIPT.pdf,16-08-2022,2879.0,2986.0,2871.0,2975.85009765625,2974.364013671875,1969492,0.0,0.0,23-08-2022,0
ADANIENT,Adani Enterprises Limited,Schedule of Analysts/Institutional Investor Meet/Con. Call,Adani Enterprises Limited has informed the Exchange about Schedule of Analysts/Institutional Investor Meet/Con. Call ,16-Aug-2022 18:48:57,2022-08-16 18:48:57,16-Aug-2022 18:49:01,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_16082022184857_AELANALYST1605.pdf,16-08-2022,2879.0,2986.0,2871.0,2975.85009765625,2974.364013671875,1969492,0.0,0.0,23-08-2022,0
ADANIENT,Adani Enterprises Limited,Press Release,"Adani Enterprises Limited has informed the Exchange about press release dated 12-Aug-2022 titled ￢ﾀﾜAdani Group to Invest Rs 57,575 Cr In Odisha￢ﾀﾝ.",12-Aug-2022 11:02:48,2022-08-12 11:02:48,12-Aug-2022 11:02:51,00:00:03,https://nsearchives.nseindia.com/corporate/ADANIENT_12082022110248_AELODISHAMR.pdf,12-08-2022,2840.0,2871.14990234375,2834.050048828125,2864.550048828125,2863.11962890625,843025,0.0,0.0,22-08-2022,1
ADANIENT,Adani Enterprises Limited,Recording of Analysts/Institutional Investor Meet/Con. Call,Adani Enterprises Limited has informed the Exchange about Recording of Analysts/Institutional Investor Meet/Con. Call,05-Aug-2022 19:57:09,2022-08-05 19:57:09,05-Aug-2022 19:57:18,00:00:09,https://nsearchives.nseindia.com/corporate/ADANIENT_05082022195709_AELANALYST.pdf,05-08-2022,2760.0,2767.64990234375,2685.0,2698.39990234375,2697.052490234375,1639981,0.0,0.0,16-08-2022,1
ADANIENT,Adani Enterprises Limited,Loss of share certificate,Adani Enterprises Limited has informed the Exchange about Loss of share certificate,04-Aug-2022 19:26:54,2022-08-04 19:26:54,04-Aug-2022 19:26:58,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_04082022192654_AELSTOPTR.pdf,04-08-2022,2725.0,2743.89990234375,2684.25,2723.60009765625,2722.239990234375,1223799,0.0,0.0,12-08-2022,1
ADANIENT,Adani Enterprises Limited,Outcome of Board Meeting,Adani Enterprises Limited  has informed the Exchange about Board Meeting held on 04-Aug-2022 to consider financial statements for the period ended June 2022,04-Aug-2022 18:32:45,2022-08-04 18:32:45,04-Aug-2022 18:32:48,00:00:03,https://nsearchives.nseindia.com/corporate/ADANIENT_04082022183245_AEL.pdf,04-08-2022,2725.0,2743.89990234375,2684.25,2723.60009765625,2722.239990234375,1223799,0.0,0.0,12-08-2022,1
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Intimation for execution of Share Purchase Agreement in relation to acquisition of 100% stake in Swarna Tollway Private Limited and 56.8% stake in Gujarat Road and Infrastructure Company Limited.,04-Aug-2022 17:16:15,2022-08-04 17:16:15,04-Aug-2022 17:16:19,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_04082022171615_ARTILMAIF.pdf,04-08-2022,2725.0,2743.89990234375,2684.25,2723.60009765625,2722.239990234375,1223799,0.0,0.0,12-08-2022,1
ADANIENT,Adani Enterprises Limited,Press Release,Adani Enterprises Limited has informed the Exchange about press release dated 04-Aug-2022 titled Adani Enterprises & Israel Innovation Authority sign MoU to develop cutting-edge tech solutions,04-Aug-2022 13:34:36,2022-08-04 13:34:36,04-Aug-2022 13:34:44,00:00:08,https://nsearchives.nseindia.com/corporate/ADANIENT_04082022133436_AELMR.pdf,04-08-2022,2725.0,2743.89990234375,2684.25,2723.60009765625,2722.239990234375,1223799,0.0,0.0,12-08-2022,1
ADANIENT,Adani Enterprises Limited,Press Release,Adani Enterprises Limited has informed the Exchange about press release dated 02-Aug-2022 titled Adani enters Industrial 5G Space￢ﾀﾝ,02-Aug-2022 14:53:15,2022-08-02 14:53:15,02-Aug-2022 14:53:21,00:00:06,https://nsearchives.nseindia.com/corporate/ADANIENT_02082022145315_MediaRelease5G.pdf,02-08-2022,2660.0,2697.0,2640.0,2683.64990234375,2682.309814453125,1096480,0.0,0.0,10-08-2022,1
ADANIENT,Adani Enterprises Limited,Annual General Meeting,Adani Enterprises Limited has informed the Exchange about Voting results and  Scrutinizer report of Annual General Meeting held on 26-Jul-2022,27-Jul-2022 20:03:45,2022-07-27 20:03:45,27-Jul-2022 20:03:50,00:00:05,https://nsearchives.nseindia.com/corporate/ADANIENT_27072022200345_AELREG44.pdf,27-07-2022,2560.0,2572.5,2528.0,2548.699951171875,2547.42724609375,953588,0.0,0.0,03-08-2022,1
ADANIENT,Adani Enterprises Limited,Annual General Meeting,Adani Enterprises Limited has informed the Exchange about  Proceedings of Annual General Meeting held on 26-Jul-2022,26-Jul-2022 19:44:51,2022-07-26 19:44:51,26-Jul-2022 19:44:56,00:00:05,https://nsearchives.nseindia.com/corporate/ADANIENT_26072022194451_AELAGMPROCEED.pdf,26-07-2022,2555.0,2568.60009765625,2533.0,2559.699951171875,2558.421630859375,865142,0.0,0.0,02-08-2022,0
ADANIENT,Adani Enterprises Limited,General updates,Adani Enterprises Limited has informed the Exchange about Submission of presentation for interaction at the investors￢ﾀﾙ meeting.,25-Jul-2022 12:34:27,2022-07-25 12:34:27,25-Jul-2022 12:34:30,00:00:03,https://nsearchives.nseindia.com/corporate/ADANIENT_25072022123427_AEL2507PPT.pdf,25-07-2022,2505.0,2562.14990234375,2500.0,2550.60009765625,2549.326416015625,1220351,0.0,0.0,01-08-2022,0
ADANIENT,Adani Enterprises Limited,Disclosure under SEBI Takeover Regulations,"Adani Tradeline Pvt Ltd has submitted to  the Exchange a copy of Disclosure under Regulation 10(6)-Report to Stock Exchanges in respect of any acquisition made in reliance upon exemption provided for in Regulation 10 of SEBI (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",07-Jul-2022 17:03:12,2022-07-07 17:03:12,07-Jul-2022 17:03:16,00:00:04,https://nsearchives.nseindia.com/corporate/ADANIENT_07072022170312_AEL_10_conversion.pdf,07-07-2022,2280.0,2294.949951171875,2256.0,2274.300048828125,2272.198486328125,946131,0.0,0.0,14-07-2022,0
